ID,Date,#TouchedClasses
982083a1003f8f1b05df56e5351a7dad52c1ed56,2008-09-06T03:27:31,7
0ea75e720ebfea378b0412d6a0f96c6ad6374795,2008-09-06T05:47:40,2
939b122c09432e54083d751469c56ad48aff9fb6,2008-09-08T18:54:21,2
079aa06091a9337a1f5087f904c332d590659c82,2008-09-08T22:11:35,1
52a0f630978ee7687057e5eda128f67233a98939,2008-09-08T23:19:55,0
8e6db6cb65c2acca6812b30f56e56ff48000a02f,2008-09-08T23:32:17,3
6284a7c9ca4c1667fd6a32dd3eef6501073e8ca6,2008-09-08T23:32:26,3
4aa64410ad95dc18d774e58e8dc6eb3ce30a1532,2008-09-08T23:34:26,4
4e37730ac6335097f1af40c2095f7dba6a639efd,2008-09-08T23:34:34,4
14b2cedce3100c6fd089396e50f5c11529db0789,2008-09-09T04:03:37,24
a904e327287363459ea896987433b26c868713d5,2008-09-09T17:09:32,0
6bf9b4c4388185790284c9dba771441701fa51c7,2008-09-10T00:50:25,3
6878b061ecf4c43723cd2f3298a9832db977b80e,2008-09-10T01:03:44,1
d1cd87227b026f80eeb198d443184772a32de28b,2008-09-10T02:17:10,1
b3951a1c11d590598c34b3c256c7abb789441444,2008-09-10T18:37:41,0
a098b86d735fdd0f0ee41a56e5a1d5728dcf4b64,2008-09-11T01:06:36,2
b8114b5a467aead88cbf137839cca4025fa77c6d,2008-09-11T06:38:24,12
24c425a6b05cdcf18ff19154d749ed3bb91f70bd,2008-09-11T06:45:37,2
e4deda725b08bafc874159842353b7e76a519ed6,2008-09-11T06:53:49,1
e047748e7720d7e9438c71aed130fea48615abe6,2008-09-11T06:54:49,1
ca936c410ccf6c957fe3bc577011c879a31fdd4b,2008-09-11T07:17:03,4
3be486009434e135322be31bf17ed87190055ce9,2008-09-11T20:47:36,12
cd5014ee5405c2d2c62d9fbdd9f081a1c0132939,2008-09-12T18:10:17,2
dce47da9ddce8acc17d25a52d1a1187d7a5bcffe,2008-09-12T20:06:07,2
7f0113018376549cdda79a32023e91d512174c34,2008-09-12T20:40:48,1
f37e3a03d3d49191e65b2fba47c36acc98c88a01,2008-09-12T22:01:14,2
5f1c9fd6ea56fa7963cf204bf156a185cd6130c4,2008-09-13T20:53:53,3
36cf386a52a7db72dd8f8df28f46452de67bb28b,2008-09-13T22:08:52,1
2f75495c57ff27b2fdabbd19a3026e717c125550,2008-09-16T00:27:47,0
197e987f83aa6d1ccc61c3552c9a88b08a518b39,2008-09-16T21:34:33,0
0f79c0583766fbe00cce5a97ac1133174b3689ab,2008-09-16T21:34:41,0
5760d40cd623642d85250246f9b36074d08789dc,2008-09-16T21:39:32,0
f66afa4d6eaf74b00e732426b6b28ffde19c26ab,2008-09-16T21:39:34,0
666d189db9227c6b2a3b4df720e9be3177b1de18,2008-09-16T23:55:02,0
00e002a49a1eaa309e5aca54d0c83d488ccd9c48,2008-09-17T00:08:21,0
c5435b8a5ac12d10bbdc86483d293eb21c14e24b,2008-09-17T00:08:53,0
2c86e1d910a70166240d67967a89628430b4ce2c,2008-09-17T10:06:18,0
99cab1ba9b2a3f8dd24c115dd0d3a129d2bd0e62,2008-09-17T10:16,0
238ada5d8e747b35863fa6e53252121b01ceedf2,2008-09-17T10:16:31,0
d48b9a3c2574036070ca1f3c260a087d049685e4,2008-09-17T17:30:41,0
4bd326f8cedd4fcc3e2a7e56e25f57d22187d280,2008-09-17T17:50:31,0
caf46298d63a6c95ff3becfb5ffac246a84275c7,2008-09-17T17:51:38,0
e165e502d58728c76d0980fb4f6d5804a0395c70,2008-09-17T18:05:10,0
a1e0cd78a7870332e54bc125c3db9aa78373a75e,2008-09-17T18:19:15,0
21bf313cce2590ab6e2c5c8f92623d5b934904b7,2008-09-17T18:21:35,0
b27185a3378780b2585332875e13142e16f38037,2008-09-18T01:19:16,0
05a8f028812e53acc5a2a68e65df6f32f66668ae,2008-09-18T01:20:56,0
5600a778c90171bc0f1023f79930ac082570ad44,2008-09-18T01:21:25,1
6d2fa3467a168dc0561bd600949335ee2da89a1b,2008-09-18T01:21:30,0
9803879ff9053a5b1cfedcfae3943dabbce5025b,2008-09-18T09:57:51,1
3dcaec5dfeac9cdcf719e804741fd04e46c48110,2008-09-18T17:31:37,7
507c29b9e80aa7bfe5f9b005e6228ac292243f6a,2008-09-18T23:26:39,1
7a7957d8ccd1bfb2cba2fb933a1989406984a2dd,2008-09-22T21:26:35,0
b55d5326f522f447ccbcccb6bd9ccfca23f66bde,2008-09-22T21:34:51,0
bfed7bda156a604d2bbadf6fefeeebad8039371c,2008-09-22T21:35:25,0
1706670152d7dc09528b246fe54503876963f74a,2008-09-23T20:58,17
85b44d83d5d1edab60b653a35d176b61079c02e4,2008-09-24T22:21:51,1
07c6b1e5ddce7069c8bab7149ecf0a365a43bd88,2008-09-25T06:45:48,2
c4b63bd4f8b90e6dc25866dc22789b6c3e5532b3,2008-09-25T06:45:53,2
baa01d79dd0a9f35195ce46828b3f38e3faf93d5,2008-09-26T05:05:52,5
022688859011ee2df4d6b29f0501d9833e65d9f1,2008-09-29T18:07:01,4
ab424921005d872958cae6583a44af1e089b65d1,2008-09-30T21:42:11,2
b1f1d3250caeab882e5c806ff15daedb9ae929b3,2008-10-01T00:16:48,0
f0ad75d7fdfbe0deb4beb660e839123529082bc7,2008-10-02T22:41:18,4
50ff3ed6933dbd115dfc9d84551b3613ec6f29ed,2008-10-03T00:50:41,2
99103ed94dde120d63c33eed076890b1640ecf0a,2008-10-03T17:16:41,5
e7867662bdad88588a7f67df310ef44f4564dd2e,2008-10-03T23:16:50,3
050a99a3e4e767988a50aae0f370526b2cf3ca77,2008-10-04T00:39:53,1
229220b9221f1233afa31bd42a6ff3fa4cdb68bd,2008-10-06T17:30:34,1
d31d40f5110297385b7570e517a7c6a814093be0,2008-10-06T17:33:57,3
7b11877e36d29fb1f23aaa0734e56267cfa33b2f,2008-10-07T07:12:25,2
99dc9d8a66d0b127174e6e25913311ea3cc9d5ad,2008-10-07T07:15:05,3
212ddcefc9c9b68fa16138f217c86463aa77baed,2008-10-13T06:37:48,4
5128ee06a47e780278ec3e7023aae2aa1936e4dd,2008-10-14T19:22:39,2
9005cabc4f4632ec3d1a7053c56fddb7dd477013,2008-10-14T19:22:59,5
ef1c3363a77164c8a06f02be1364b2aa45f549a0,2008-10-14T22:45:40,3
f9f1965f012867347221005cfd45efb55e123a9a,2008-10-15T03:33:18,2
83f526a3f086e90241efa89da88f9525d368c6aa,2008-10-15T03:34:57,0
7131ef0748b7b979c14eb0401f285fdc81e8a196,2008-10-16T21:37:02,6
16e7a11f8197ee21fe1ed15a46a7535432972fb6,2008-10-17T08:21:49,1
e2388e9b3cb5f983623c968459d36a4d8c81c59c,2008-10-21T02:23:29,11
1e4aa60859d0a2a6ef90ab1d6c56dfb90ea7805b,2008-10-21T04:03:26,3
ac40fde3f1bded71a16c8c5dd4846d81f1dc9ea5,2008-10-21T04:11:41,1
e23ea92319dd33ff98dc475f71e8d8a269926113,2008-10-22T03:29:16,1
703a2b9b600817f96ed3d7ba1024fabf50184dc9,2008-10-23T00:12:37,3
f81bfefba50e9ebc53b4607d5af6c3a84050375b,2008-10-23T01:30:31,2
c49f0e17d6b1f02970acd15dee527b25784d01e1,2008-10-23T06:43:35,3
044764a395220342b5843c2ffebd7197baa04b4f,2008-10-24T17:24:21,1
660371bfd58544926996c1c42c395e59097ba7ea,2008-10-24T21:19:35,0
0b973c9a7607b96ec30a4dbd733d13368baa1b73,2008-10-24T21:19:40,0
284bd408f875e6525c4337b2387d761f396ca2f0,2008-10-24T21:19:49,0
3e7b11582165b175d0297482033e3e2bf7b19792,2008-10-24T22:35:19,1
f01e6bd0d472949feaf6485ec65d3ebb37767701,2008-10-24T22:35:24,1
598c21648eac7504dc2894afcad955d0cd450723,2008-10-24T22:35:29,1
709c0a9788912d8cc89609d557cfa40a84cc2235,2008-10-24T22:35:34,1
e1bd3c4dcbe89521ecd7aefd04df01e5f34963be,2008-10-26T05:31:28,73
b9476a8ae8357528aa70300abadcad10c7816126,2008-10-27T16:07,19
995c6a4acc0183dc76cd4c477b47bf515334ce00,2008-10-28T15:15:01,36
7c1c9fca60d884d27b270070ad85857e196d7cfd,2008-10-29T00:31:09,2
2890038cc3d232e86a5002e1fc8dd239579e4a60,2008-10-29T04:48:44,2
509f41c801b7b02d5825372620c29cf612646570,2008-10-29T19:36:39,0
f073853d1eb481a3a698e827810e014acdd7802e,2008-10-29T19:36:46,0
1a378e13f9847f903fbe4ace6b3bd972c11979d3,2008-10-29T20:06:58,9
54d4d0d07d5405670c84823ee2701f497f384538,2008-10-31T19:39:16,5
4fe06484d62f8b345ca4184799829fd0636853ca,2008-11-01T01:23:48,1
3cc3bfe87ca7b93256042caa08ddaab91a543246,2008-11-03T07:36:49,1
675ee185650f2e5f00850a568443abe4385e8bfa,2008-11-03T22:52:49,1
69d6546d40616bb421089fc9bf4473b9a66d1fb7,2008-11-03T22:52:52,1
4ff176e7976f61eafb197fce0c3062f49618049e,2008-11-04T17:11:14,1
2482d744fbfd28f28a675bdcd1d0db0a23065ac0,2008-11-04T21:54:15,1
2410af6c6bc1fa612222ef327a1cc1baa2eeb56c,2008-11-04T21:56:29,1
7e24608f524188e5b019777d85d01a2b4dd62d9a,2008-11-04T22:03:56,1
0d21dfe51f15523799637f4e4297dac5b6ff38fa,2008-11-04T22:56:31,1
f55dff2069f4a1dc2f27d7e5a9dd126bcc5a2d67,2008-11-04T22:56:35,1
549a3fd353fc6562eec27c5f90019526a946b3d0,2008-11-05T19:19:52,0
f8e9822fc2729e2947a623201365bbff3943bddf,2008-11-05T23:31:37,2
ea9378fc9646f9fe771ace35fc2d8cbb0d88bc56,2008-11-05T23:31:42,2
dd171ca54b5b3e8260b36bde670fcab484b6810f,2008-11-06T21:16:14,1
e11d0f7e12f8ee4e98860847a4901c59a48f8346,2008-11-07T23:49:13,4
5550d8dbb53e2b5bbff4dddac060a93c33d7ceff,2008-11-10T20:55,5
75b9ca7fa3588428083f6fedb9b398f710065726,2008-11-10T22:35:35,0
02608cc658571514e87a57f1b477330dfdef782e,2008-11-11T04:44:43,8
b7178324a9daecae1104b900dc3e24b91ea24203,2008-11-11T04:55:23,8
f5cd5b8dc045e844232ea571c6c38be31eee7ab3,2008-11-11T17:40:37,8
ef910bb684662b53bc7785ef626597e7078acf37,2008-11-11T18:01:42,2
51bc98c9ca7fdfd56faee5e40e68770af301d290,2008-11-11T23:32:29,13
1ae20fc27761a143cf09c058bd9f87202289bfb3,2008-11-12T21:19:40,6
25c31398f15b5bf6a9bac71f4891e818791c4ffd,2008-11-13T05:09:08,3
9d40841d48636bff9246b2ddc6fb3005dd8c9374,2008-11-13T19:33:07,5
d0fca66128d8790626146b59ab3bbf378ea5ac67,2008-11-13T21:45:18,3
50d80f5b6d9ed86c9db9611ff8814a4fcfb37dac,2008-11-13T21:56:37,1
6ade5e9e35d78b25ac9ab5d0a5169ac13e5fe2e5,2008-11-13T22:02:33,1
975b98ff3957f38980ffa67d2002d2706463bca9,2008-11-13T22:06:48,1
59c518effd54d6fd2aae00653cef98b9c5540ad4,2008-11-13T22:31:48,8
27d4f205215f3db46d75c792c774953d2a641150,2008-11-13T22:40:12,1
e245a5c51daf515fa15701de6ce45a793ad17a63,2008-11-13T22:58:14,5
dfb68d6bb39e6ed7699c41ef4a9c00fc0e859e1c,2008-11-14T00:15:53,7
ead275493e524fba1e978ae76a7ade4e90d54f2f,2008-11-14T00:17:23,5
dec6230a33458b992d94541a41e284776f90e204,2008-11-17T22:55:28,3
7845f54cb64bb6c4ca1b8b6f0ebd5f608f47087f,2008-11-17T23:17,1
7e1c594de66d8f0b15a915bbc66ea4a169f902df,2008-11-17T23:24:39,1
64a1293f51096d78eddb7bf993cf3c5ebccd7193,2008-11-17T23:56:14,0
e8925d38bef128fe760eaa29cf58b77562e3fc51,2008-11-20T02:13:30,4
031f525d4f15b930340fed274ac4f4f8ff7c67f4,2008-11-20T06:37:59,4
402709a8495042a1c0eb79d6c61be48d35c82e37,2008-11-20T17:40:36,15
6c52d77242723c466958e8fe3af4a5564e23a378,2008-11-20T18:15:12,15
2b7e1d66b0fb918bff42ed4f61a405f2ccaed6b2,2008-11-20T18:37:11,2
bb937f36342618164196ab21230576a349dea445,2008-11-20T19:16:46,15
5e01d8b3d1f729104d5921a737bdf405dbc5d1a4,2008-11-20T21:27:56,4
68d48f948e8bf1f47648179fe0680040d1f23b1f,2008-11-20T22:48:54,1
348d5694fece0796c0c5bffd81263739f9ada86c,2008-11-20T23:13:32,1
d40da7c809ee996deba354d5b4eee13ede5f567f,2008-11-21T04:52:27,3
d55743b84f4a92bd8009aa3e329f54fc2674f9f8,2008-11-21T06:03:29,13
76c3cd36cc82dbf25112c3db1352131c42543107,2008-11-21T17:31:45,0
2b1a1e69e2efd64e6ffdc4e4c866693f5d4427cc,2008-11-21T21:16:32,2
5569aabb8cb847a058265021f4fe8c7d51e57e89,2008-11-21T21:38:39,2
9e67ec5ae8f6a665430a463fe2375a3ab170347a,2008-11-21T23:55:38,0
2fd184a7f7d093df361c52b5403ed5d205110b66,2008-11-21T23:57:43,0
7f7497dee386e713b5b17b73f1d56a8d7e7850c8,2008-11-25T17:10:02,0
b229c20894627f4ee7c7842e2df686af33b89287,2008-11-25T17:11:39,0
1617c44f57fb9f5d5eb2c32ac7a1c03dd0118c93,2008-11-25T17:27:17,0
ac38ce94b4fafb8d6f6f931efcbdc7409bc49229,2008-11-25T17:28:21,0
492a92a26043b75c470dd4be7908550f92d00577,2008-11-27T03:41:13,6
3f47c13c68f439f274c735862184cfb19c37b151,2008-12-01T13:34:17,5
c28c7830d52599fffb271c51e96fd414ca929645,2008-12-01T13:42,1
6a226f8b76e4ca83df1faf9828fe33993454da10,2008-12-03T22:41:50,1
ef7f18f30c168b1cb4b046bfde99ac23cd9ba934,2008-12-03T22:41:54,1
5bf35c3a409e2f4940b32ed8ea2ed419de4f6015,2008-12-04T10:09:35,2
c60a95f77a9eb0f6156010cf9f33b9a987bf60c8,2008-12-04T17:51:03,0
7655bddf2202bcb05a0cd7b544c96bdf4f00a443,2008-12-04T23:40:45,6
55b1fa6cd377b1e15ffff6b8b65eb94c241e02a5,2008-12-05T00:03:42,6
4c4219fc223dcfcaee24119825d5b63f31c2dc67,2008-12-05T02:37:13,99
b73837448858c4d4111edd7155fc1c28f0fde4b5,2008-12-05T21:27:01,7
c15fb7dfbb47a4f35221f057585a1799c27dca2d,2008-12-05T21:30:05,7
dda58f8b1c9d64fb28ce13a1bb84501726aaa26c,2008-12-05T21:32:06,7
b45e0655df38e7e122f67290b65325f4d8336301,2008-12-05T22:23:36,0
7a6ac4afc70176d61c90288e54100a2acfa01cce,2008-12-06T00:00:22,3
951b2b53c28877db5d307f4403a99e7e7627f24c,2008-12-06T00:03:46,3
74c5f3078f30ec3c8c06b0b7c5601fb274eaa489,2008-12-08T18:00:34,37
e78a1bc07924c7f70163929fe213e88a9002ca34,2008-12-08T19:27:45,24
9946b6c19bb6445d8b975d2bb734329777cf7ec5,2008-12-08T22:22:58,9
e52ab4c3cb76f7a89047dead70d06dbdadf2307a,2008-12-08T22:27:27,9
184f0642ad226a6b10304d63581989a3a7b159a0,2008-12-08T23:13,1
411382d4d925b083df7341f8076d7ab26dd4f70c,2008-12-09T01:17:23,14
82e702867e6164cdffe3840b122f3190e9d526bb,2008-12-09T17:04:37,8
47abb38b24952481867b5c205dd3773b1f4e26ac,2008-12-09T17:15:45,8
1e13ef549475da63b37c3ea78db390333e97c791,2008-12-09T19:43:14,1
569641f0950e01c8abbaff6e23e2739a8a2f2c9a,2008-12-09T19:49:49,1
62e1deae8f372545fc7c95d9bdd986886f3d7db4,2008-12-09T21:08:32,3
57d329d3c55c3805465df3299e37deaf144dfc02,2008-12-10T13:36:24,1
66434c6ebfe308ad34ee066a93efadaa3948c1ab,2008-12-10T14:03:08,2
243b68dbb74c15a4e9ed46da27b72eb4bfe4a09a,2008-12-10T21:52:36,0
8f97b2248a2c3af6bd063dd04f3721c4378e26e9,2008-12-11T00:34:55,2
d1f498b59e7c8747911703f4255ab4014ab3061c,2008-12-11T02:29:10,25
2bb40626e61a255bc68f0d53b6a1e0d709d9cd92,2008-12-11T02:43:52,24
979a6e373c5551d30214f0b668cdf3b0352e5796,2008-12-11T17:16:32,9
11a57c87c55fe7040b316f5f9b8df06ca6910f02,2008-12-11T19:42:10,4
cabd3443976a6afa3e70d720e63e8e062d5580c2,2008-12-11T22:17:55,0
debe82b8d0afcf2dbcbd4fc05ddd5aba39c5c83e,2008-12-12T02:29:19,8
c1d791f6dd382e97eacd3760ab588acf57ec902c,2008-12-12T23:36:30,4
9c8b2d2cd844ecc73081c3baf281b13abd178843,2008-12-15T20:02:19,6
ed7fb94e99eca3ee4eefafa03656af6e6e1b6e05,2008-12-15T23:31:34,1
67c4d743cfe1c833476bc2d7bb0f90229d858f94,2008-12-16T00:01:01,1
1a02ca08b052da015807c0d796b307cfd5d9c4d0,2008-12-16T00:41:08,1
5d27c28dd4d66695164607d3391235f6d69c28c5,2008-12-16T01:02:12,29
47eab4981272f09860d5b7c67e5881d5e6b3fabd,2008-12-16T02:58:31,7
548ccbcf959025988fc9ee517ba1a0ef983ee449,2008-12-16T02:59:34,1
4cf216c21f19529884c181a0322b1fd54cbab1b4,2008-12-16T17:44:26,4
13027e218c36b88e093f9794f3fe129d29b495de,2008-12-16T19:27:30,1
9ba8587238f7958b910e22de58c6d3bea6f3d9e0,2008-12-17T04:01:26,1
0f7f03d8b0bfcfa33fb3bed73597af731e86cfef,2008-12-17T07:23,4
b3a9a1b0e03e99b9146f9651d125a57b59a2cd34,2008-12-17T20:27:07,0
ead852dc38f623f3ec4cfa8a20be71a368211762,2008-12-17T22:59:09,6
e63fbd5226b4811763b2235f500d3fbc2301a522,2008-12-18T02:30,1
5256a6c516638034fe42f83d1e1ce153918c0b3f,2008-12-18T05:43:33,8
90f6d5ff800eb7031c6b32372f9d712fbd65c32f,2008-12-18T06:44:44,2
446b6ce13e82de3b059182e6ec247022a7444feb,2008-12-18T16:22:42,7
704abac4d60578ebe14b8a0473fe73cfe6d1fd17,2008-12-18T16:28:01,7
a4ca5d2ba225157881d865af04abc0c55a0cc68b,2008-12-18T18:36:18,2
78dda5c2b720872d3898b47f6af18f01f25746f1,2008-12-18T20:08:43,5
04900fe85c90b86e0becb5b2cb59ba4d08ae4cf8,2008-12-18T21:39:06,3
4d2c0d09e08ded814eccdac37ac89c28aeb978e2,2008-12-18T22:00:02,0
6187079f0a4865eaf6e76481aa19f98f47a2392a,2008-12-18T22:01:57,0
45d5b20f084f6bc1b5fe814e320ecf34067e5f19,2008-12-18T22:02:34,0
3fd11d82ab93a7acec528643d09aaeb91c773741,2008-12-18T22:03:17,0
0e6a3bd79db8745bcdc947723bb091354b206663,2008-12-18T23:22:33,1
574d559860c58a74aead153305aef6dfc44a2fbd,2008-12-19T01:08:23,10
f580eda927a3a6762f7e15b99e37a57e8a79d13e,2008-12-19T03:14:17,1
0395328f851e8b3765e67eacbc169007d98e278d,2008-12-19T03:17:24,1
0500645b7a753dbf287c81b6bda473165b1ccc44,2008-12-19T03:17:36,1
16b7b1a7f797b720d9d48976f65055944773e911,2008-12-19T12:36:13,0
c924cc2fc8b85d1c2369a8a0caa0b9f4dae7b245,2008-12-19T22:22:18,8
6ff7d9a922d1b3f61fa2363529622e69f1d82b9d,2008-12-22T20:36:50,2
a0a57a54f621fdbeb116aac225ce796cfbadcf54,2008-12-22T20:41:35,2
2c13713c25ce04907c3efdd4cefc12cf5b0f7eab,2008-12-22T21:07:38,2
ec531f3b9d22db7c12562c011609ca168a13a580,2008-12-22T21:22:52,8
3f90c7eaa8b1c262ce752f3ebdc3a4336b0c8781,2008-12-22T23:11:48,2
94efd58dd9e258e2de7436c767f179e136c49dfe,2008-12-23T21:08:39,2
2759792aea8e2cd6bd62bcdca576967d5b6dd742,2008-12-23T22:49:49,1
1437517d8cd232d348d3e0b198a3ebae7931114d,2008-12-24T00:21:11,1
fca9d26a7e684ac2fdbd2a6803a11224d347e53d,2008-12-24T00:21:25,1
fb7ab1908bfb6afe560f094ab70b9de860280ed0,2008-12-24T01:18:32,10
c6ec10ed613bb42b9da47460a7d3fbe957bceff8,2008-12-24T01:19:07,10
1d5c4ff88420c7090639aa98da53b49d26a570a9,2008-12-24T01:48:46,1
43a9847b9378bddad1cf8aca62b9bdbe041166bf,2008-12-24T17:24:53,1
ca3464e0b1ab11048416449ba27eb7639971585c,2009-01-06T19:36:30,0
f30eb247096dadff734ed7bf78ce94ebb4c391c9,2009-01-06T20:56:20,1
44a4c38a1ed9a091a0ec79642a59037117f70085,2009-01-07T19:33:24,0
cbbc7686737a780518a1ef9f99f49f62930156c4,2009-01-07T20:38:45,8
0a20368e58467b25c12ba39792699fe7e48170e5,2009-01-07T20:52:47,0
f491d6e361f7efb77d1174b927f46adf8fbf4a1a,2009-01-09T16:04:24,5
39e92c138780feb92d46b7dc742427a5b2162ac5,2009-01-09T16:06:15,4
4427455757f1ce8114826c935739e44980d0f62c,2009-01-09T21:13:20,17
2309a59df503eafd89ecaa334d4964d0ea34b605,2009-01-10T01:44:36,1
67d56f44883d37af05e1b699d6e8f20a0b4a22ee,2009-01-10T01:44:55,1
d2666e99d46b24ab7f5f235438619583d314dbc8,2009-01-10T01:45:03,1
9ab2dd6c4ab1da7438f6f0265d876fa8bf4135e4,2009-01-12T23:16:06,7
ea2a31be33985dc618c50524f3e6d563e9e218c1,2009-01-12T23:36:52,7
16cb91ed2e72c9baf04be81d6f5f7f94093dae8c,2009-01-12T23:37:24,7
500fc71ba3d07e3c453ace8c45e8d9593b458b3a,2009-01-13T00:56:33,6
ba5783e1e3eca11be12b35b077c31c3d4ebb4f31,2009-01-13T01:34:54,6
3a50cef2c6ff99d8657c1b52b767ceb98518cac8,2009-01-13T01:35:23,6
b8ec28b38a20339c5edc4e6522a4570b2b9d570a,2009-01-13T23:05:07,2
c99c9d24f968fbc2fb2542291ee20164518e6111,2009-01-14T05:11:32,30
2e2618407db3815a5fb086521cd60b9196df7d6b,2009-01-14T07:20:31,11
b65b9b2471009fa3bd4b5da30286527a0b5172d5,2009-01-14T07:39:26,0
a998041d1bf0e12fbc7ab01a5b80983039987dcc,2009-01-15T00:21:04,1
1583426e01c38dd65d255a2eeb52cca475975fb7,2009-01-15T00:21:13,1
a56eea6b83c5039a71b6870ff4ea7383a9612371,2009-01-15T04:10:47,4
388c56f05ffb515eb4f61bb5461ef969b0a9cadd,2009-01-15T04:11,4
88f288b47a6238e3c77670fe56436ee8df94269b,2009-01-15T08:05:13,3
d9b6b95adf62e547ac4591a5f5bf7771aeb14f6f,2009-01-15T17:10:36,0
69eb8f664eec48e193d29e802042af5e2b44e8b0,2009-01-15T17:28:57,2
696388049b3a89248e265af7274bdb298ab91e0a,2009-01-15T21:21:45,1
3f9364b10a0c9d1141c34066e0b466fe6df9ed0c,2009-01-15T21:26:50,1
a0d3cf8946e25cdbc30146dc383df293a4aba3f9,2009-01-15T22:29:31,1
9e78d8caae2306b110743540b03929439e6ccea5,2009-01-15T22:29:31,1
7ce5b0dad89f76dbf15f07f36bc5036c6bc1c922,2009-01-15T22:52:02,1
a09954b754fd34fa0fbd48b4efe4c8811c07992c,2009-01-16T07:49:30,9
8c50f73fe4820ac25b5268553b8029c32d9c9f9e,2009-01-16T22:12:47,1
30ceb07b82095215e485897cc0efa8a354a961a1,2009-01-16T22:33:59,1
cdc015fae893e37b1ec1f6b0aab2c5b0f17de5a4,2009-01-19T18:47:19,2
0452a7c4abd4de99fd772f6e4de8ef78f1d8bdbb,2009-01-20T17:50:01,11
fd42fb9d9e6fba26aee964ed7ab0fcd54f9428a4,2009-01-20T20:01:50,8
c848009334f2f1aefae8efb086dac8045de131ec,2009-01-20T20:43:01,0
c21184bf11d2efd1085639340e56a49fd6289ed4,2009-01-21T07:50:16,3
50f65873f5941e7c4eb7a3ff5bd929c162aa7397,2009-01-21T15:53:10,3
25ce88418ebc2676949bbc9d1c941a8531841e6b,2009-01-22T00:48:32,5
c5736acdf423b312fde13a86d34ec4932e22acc9,2009-01-22T20:16:37,5
80dc4a39e785457605080be80fde560c12eead15,2009-01-22T20:19:07,5
d49fdb1ea206bc0a53c0afa9fa207c1a3ed1931d,2009-01-23T02:19:47,19
8ee71283c9ebdf8d1ae8e95c46b65de5f4c05e92,2009-01-23T03:43:13,1
017e518bbac1b9e0c1f67dd5cd1330cd54c02106,2009-01-23T05:54:33,30
c09a2028049c6b5c98dfb1efe5343fe05a0a8161,2009-01-23T15:48:45,5
af59fb6053ed94d063505b51924e9d83a2914674,2009-01-23T19:23:04,2
f1d2bf4bef6b479bfe9ee5eda2e5364bba7d67d5,2009-01-23T19:23:18,2
209f90338886f9b6775523e4250da4a4ab003447,2009-01-23T20:48:10,1
e3db0470bae458247d9ba54290c7579a8328c156,2009-01-23T22:00:24,0
f78d5baea0285652ca40c353d38075f54418a119,2009-01-23T22:53:41,0
94275568651e4c8a989803d03742f064ba33b8bf,2009-01-23T23:00:48,0
e70fd12a5933871b1e937e77a1dba04330b31de6,2009-01-26T20:49:32,0
2b5e4f51a094c1df2235a340d0467bbb911dd0f1,2009-01-26T20:50:12,0
8af21bba9beafa1ad03be3f743f7a2bc26f5aecd,2009-01-26T21:23:37,1
89df4a75321f4066bb7a0a83d0fa03ace16e32bf,2009-01-26T21:23:55,1
0a6788af7a0b600784896fe7a7bcff64afff125b,2009-01-27T17:33:28,4
6ce447f5ae00982ef5f8909be35d761161e83421,2009-01-27T17:33:54,4
da91c0bb568a7780edf41da63a39a668e446d63b,2009-01-27T18:26:02,1
039693ca1ae55c1fa09a141dc0b4db1938b38a68,2009-01-27T21:44:51,0
b936e8134af11721fb6817780d13f1a9770fe130,2009-01-27T21:48:39,0
5837026fb88ff88f023307b415b9fe284d891791,2009-01-27T21:48:45,0
e80bac22d0a641f8d5812456365e241aa68a5aae,2009-01-27T21:49:10,0
30b7c05468a0b82d3c13856aec3316bf990e236a,2009-01-28T18:22:29,0
582f3ae588fdbe7f7e87f9a49f070e44b7e8cd17,2009-01-28T18:24:17,0
963e541fd268a6bf0c64194cf917b5199600a9cb,2009-01-29T17:43:44,4
f65c4aebcd5e2b90322dddffd7b8bf2f12007a54,2009-01-29T18:35:45,3
8e60655cd79ac8576706d66f842f74c18b12c614,2009-01-29T18:51:35,7
1fdd52fb0a02e9b468970be8afce1364296200a5,2009-01-29T21:07:13,0
945290b36806a50b558913dbca9a25ce6309bf00,2009-01-29T21:09:50,0
dec24c77671423d50aa0c253b7fd587b51045e6c,2009-01-29T22:02:22,9
672b5f0b45dfc6afe6ebaa3772bfdf1f1393a86c,2009-01-29T23:27,1
766b107036f6a7838d826f453064372f2430554a,2009-01-29T23:40:06,1
295442d82f417e203a110bb2caac18e10b5fb3f2,2009-01-30T02:27:35,55
d00a4e6eb9cd320942ca774e460e9824383492bc,2009-01-30T03:33:04,1
e47d83b051403c17e74df9464690fc42530566a5,2009-01-30T03:41:14,1
6453c6434378ccc9c6976a97b310c40f3e259f04,2009-01-30T04:15:09,11
819514f157d0c7c4a5cf9393525ddeead1b22be1,2009-01-30T04:51:10,1
d81211251dbbae64b33c97dea89a96add465c03f,2009-01-30T04:53:09,1
3c85ec758a4b6741df32d4542e64599f69adb3f3,2009-01-30T05:32:51,3
47a0f41e728acbe80b1f1b1f2e6631252a5bb711,2009-01-30T06:33:42,2
1ddbd610420d47beee737d18c7ebc23e9f762554,2009-01-30T23:06:30,4
958c2b6d32d911daf5f624a154c02f91eabb468f,2009-01-30T23:10:31,0
db849bdc898926eb7a9fae0b220ca9cef4f418ff,2009-01-30T23:12:11,0
