Version,Name,Size,NR,NAuth,LOC_Touched,LOC_Added,Max_LOC_Added,Avg_LOC_Added,Churn,ChgSetSize,Buggy
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/basic/LineItem.java,3,1,1,61,61,61,61.0,61,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/basic/PartTimeEmployee.java,3,1,1,46,46,46,46.0,46,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/basic/Person.java,3,1,1,74,74,74,74.0,74,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/basic/Product.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/basic/ProductOrder.java,3,1,1,86,86,86,86.0,86,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/basic/TestBasicCompanyModel.java,3,1,1,22,22,22,22.0,22,67,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/CompanyModelTest.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/IAddress.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/ICompany.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/ICustomer.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/IEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/IFullTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/ILineItem.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/IPartTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/IPerson.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/IProduct.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/IProductOrder.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/Address.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/Company.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/Customer.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/Employee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/FullTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/LineItem.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/PartTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/Person.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/Product.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/ProductOrder.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/basic/TestBasicCompanyModel.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/Address.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/Company.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/Customer.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/Employee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/FullTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/LineItem.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/PartTimeEmployee.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/Person.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/Product.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/ProductOrder.java,3,1,1,0,0,0,0.0,0,66,false
1,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/models/company/fetchlazy/TestLazyCompanyModel.java,3,1,1,0,0,0,0.0,0,66,false
