Class...,... in version ...,... is touched by commit ...,... related to bug...,... which lifecycle is...
bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,1,df619306ca4c6dd9eba94cbc5ce159e43a5b9ee5,BOOKKEEPER-327,1 2 3
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,1,df619306ca4c6dd9eba94cbc5ce159e43a5b9ee5,BOOKKEEPER-327,1 2 3
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,1,df619306ca4c6dd9eba94cbc5ce159e43a5b9ee5,BOOKKEEPER-327,1 2 3
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,1,df619306ca4c6dd9eba94cbc5ce159e43a5b9ee5,BOOKKEEPER-327,1 2 3
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,1,df619306ca4c6dd9eba94cbc5ce159e43a5b9ee5,BOOKKEEPER-327,1 2 3
bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/MathUtils.java,1,df619306ca4c6dd9eba94cbc5ce159e43a5b9ee5,BOOKKEEPER-327,1 2 3
bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,1,df619306ca4c6dd9eba94cbc5ce159e43a5b9ee5,BOOKKEEPER-327,1 2 3
bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,2,051320f212b2a6263d2d95db780db62911b9c0f6,BOOKKEEPER-349,2 3
hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1,3de1c6668a60999230f446011ca27fa7629b4465,BOOKKEEPER-330,1 2 3
hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,1,3de1c6668a60999230f446011ca27fa7629b4465,BOOKKEEPER-330,1 2 3
hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,1,3de1c6668a60999230f446011ca27fa7629b4465,BOOKKEEPER-330,1 2 3
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,2,4088f7ac7b700588a935485b0a9723a36cc995f3,BOOKKEEPER-343,2 3
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,2,391f9246890b416398e48886fe5ed3c4d2e866ab,BOOKKEEPER-326,2 3
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,1,f4daacff80da6802528320f5a920e1989cf20fac,BOOKKEEPER-338,1 2 3
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,1,cb8415d5defb27efeb8fa7ab1c92a60d4f5c31af,BOOKKEEPER-337,1 2 3
hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,1,fbfd10fa94d909144c369e1514db31669a16872b,BOOKKEEPER-371,1 2 3
