Dataset,#TrainingRelease,%training,%Defective_in_training,%Defective_in_testing,Feature_Selection,Balancing,Sensitivity,Classifier,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,OverSampling,SensitiveLearning,RandomForest,77.0,192.0,960.0,44.0,0.2862453531598513,0.6363636363636364,0.8153337350780533,0.3035523863394009
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,OverSampling,SensitiveLearning,NaiveBayes,121.0,358.0,794.0,0.0,0.25260960334029225,1.0,0.8849754648760331,0.2965786979727791
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,OverSampling,SensitiveLearning,IBk,28.0,152.0,1000.0,93.0,0.15555555555555556,0.23140495867768596,0.7361864382460973,0.08164587339118393
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,NoCostSensitive,RandomForest,16.0,25.0,1127.0,105.0,0.3902439024390244,0.1322314049586777,0.8168402777777778,0.15697082076778904
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,NoCostSensitive,NaiveBayes,121.0,359.0,793.0,0.0,0.2520833333333333,1.0,0.8709969008264463,0.29573455917819486
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,NoCostSensitive,IBk,22.0,110.0,1042.0,99.0,0.16666666666666666,0.18181818181818182,0.5454832415059688,0.08295734597156368
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,SensitiveThreshold,RandomForest,120.0,415.0,737.0,1.0,0.22429906542056074,0.9917355371900827,0.8157462408172635,0.24949760351918465
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,SensitiveThreshold,NaiveBayes,121.0,360.0,792.0,0.0,0.2515592515592516,1.0,0.84375,0.29489309848233075
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,SensitiveThreshold,IBk,22.0,110.0,1042.0,99.0,0.16666666666666666,0.18181818181818182,0.5431660353535354,0.08295734597156368
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,SensitiveLearning,RandomForest,70.0,172.0,980.0,51.0,0.2892561983471074,0.5785123966942148,0.8379426365932048,0.2965195088406214
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,SensitiveLearning,NaiveBayes,121.0,356.0,796.0,0.0,0.25366876310272535,1.0,0.8621405819559229,0.2982750611625529
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,NoFilter,SMOTESampling,SensitiveLearning,IBk,28.0,147.0,1005.0,93.0,0.16,0.23140495867768596,0.6934077995867769,0.0865220745205676
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,NoCostSensitive,RandomForest,31.0,40.0,1112.0,90.0,0.43661971830985913,0.256198347107438,0.8871276687327824,0.2717199010711427
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,NoCostSensitive,NaiveBayes,121.0,360.0,792.0,0.0,0.2515592515592516,1.0,0.8720478937098255,0.29489309848233075
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,NoCostSensitive,IBk,28.0,72.0,1080.0,93.0,0.28,0.23140495867768596,0.80069516184573,0.18312701986909471
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,SensitiveThreshold,RandomForest,102.0,221.0,931.0,19.0,0.3157894736842105,0.8429752066115702,0.8255674644168962,0.37270812202543474
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,SensitiveThreshold,NaiveBayes,121.0,365.0,787.0,0.0,0.24897119341563786,1.0,0.8415798611111112,0.29072552392844436
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,SensitiveThreshold,IBk,28.0,72.0,1080.0,93.0,0.28,0.23140495867768596,0.5844524793388429,0.18312701986909471
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,SensitiveLearning,RandomForest,66.0,117.0,1035.0,55.0,0.36065573770491804,0.5454545454545454,0.9018630911386594,0.36109668345462315
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,SensitiveLearning,NaiveBayes,121.0,365.0,787.0,0.0,0.24897119341563786,1.0,0.8720478937098255,0.29072552392844436
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,NoSampling,SensitiveLearning,IBk,28.0,72.0,1080.0,93.0,0.28,0.23140495867768596,0.80069516184573,0.18312701986909471
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,NoCostSensitive,RandomForest,14.0,117.0,1035.0,107.0,0.10687022900763359,0.11570247933884298,0.43939035238751145,0.013635703266065976
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,NoCostSensitive,NaiveBayes,111.0,817.0,335.0,10.0,0.11961206896551724,0.9173553719008265,0.6005473771808999,0.05224158062515249
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,NoCostSensitive,IBk,118.0,269.0,883.0,3.0,0.3049095607235142,0.9752066115702479,0.8712731003213958,0.3738929172015985
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,SensitiveThreshold,RandomForest,120.0,799.0,353.0,1.0,0.1305767138193689,0.9917355371900827,0.6490795741505969,0.07546104390107512
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,SensitiveThreshold,NaiveBayes,111.0,817.0,335.0,10.0,0.11961206896551724,0.9173553719008265,0.6040769915059688,0.05224158062515249
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,SensitiveThreshold,IBk,121.0,1152.0,0.0,0.0,0.09505106048703849,1.0,0.5,0.0
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,SensitiveLearning,RandomForest,4.0,89.0,1063.0,117.0,0.043010752688172046,0.03305785123966942,0.5336568813131313,-0.049304566334287654
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,SensitiveLearning,NaiveBayes,107.0,722.0,430.0,14.0,0.12907117008443908,0.8842975206611571,0.6937987832874196,0.07118243497777407
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,UnderSampling,SensitiveLearning,IBk,118.0,266.0,886.0,3.0,0.3072916666666667,0.9752066115702479,0.8721519168962351,0.37731594709939503
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,NoCostSensitive,RandomForest,45.0,125.0,1027.0,76.0,0.2647058823529412,0.371900826446281,0.8492775769054178,0.2229861252402802
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,NoCostSensitive,NaiveBayes,121.0,369.0,783.0,0.0,0.24693877551020407,1.0,0.871775281221304,0.28743839338129873
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,NoCostSensitive,IBk,35.0,97.0,1055.0,86.0,0.26515151515151514,0.2892561983471074,0.7386937557392103,0.1970392072382591
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,SensitiveThreshold,RandomForest,98.0,226.0,926.0,23.0,0.30246913580246915,0.8099173553719008,0.8068683999081726,0.3505594404161641
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,SensitiveThreshold,NaiveBayes,121.0,383.0,769.0,0.0,0.2400793650793651,1.0,0.8337673611111112,0.2762503766753703
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,SensitiveThreshold,IBk,35.0,97.0,1055.0,86.0,0.26515151515151514,0.2892561983471074,0.6025274047291093,0.1970392072382591
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,SensitiveLearning,RandomForest,51.0,146.0,1006.0,70.0,0.25888324873096447,0.4214876033057851,0.854873306932966,0.23008344066752523
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,SensitiveLearning,NaiveBayes,121.0,365.0,787.0,0.0,0.24897119341563786,1.0,0.9388917584940312,0.29072552392844436
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,OverSampling,SensitiveLearning,IBk,51.0,132.0,1020.0,70.0,0.2786885245901639,0.4214876033057851,0.804985221533517,0.24966005847577835
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,NoCostSensitive,RandomForest,34.0,50.0,1102.0,87.0,0.40476190476190477,0.2809917355371901,0.8833433769513315,0.2752527666152756
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,NoCostSensitive,NaiveBayes,121.0,361.0,791.0,0.0,0.25103734439834025,1.0,0.8848212235996327,0.2940543031606435
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,NoCostSensitive,IBk,30.0,72.0,1080.0,91.0,0.29411764705882354,0.24793388429752067,0.8042319501836547,0.1994482918266172
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,SensitiveThreshold,RandomForest,107.0,229.0,923.0,14.0,0.31845238095238093,0.8842975206611571,0.8427563992194674,0.38187707438720014
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,SensitiveThreshold,NaiveBayes,121.0,369.0,783.0,0.0,0.24693877551020407,1.0,0.83984375,0.28743839338129873
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,SensitiveThreshold,IBk,30.0,72.0,1080.0,91.0,0.29411764705882354,0.24793388429752067,0.5927169421487604,0.1994482918266172
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,SensitiveLearning,RandomForest,59.0,118.0,1034.0,62.0,0.3333333333333333,0.48760330578512395,0.882859131083563,0.3190895043385238
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,SensitiveLearning,NaiveBayes,121.0,361.0,791.0,0.0,0.25103734439834025,1.0,0.8819480314508723,0.2940543031606435
OPENJPA,1,7.426642430537523,0.7465593352376007,0.7855102570760841,BestFirstFilter,SMOTESampling,SensitiveLearning,IBk,44.0,121.0,1031.0,77.0,0.26666666666666666,0.36363636363636365,0.8293517561983471,0.22241075064476756
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,NoCostSensitive,RandomForest,10.0,11.0,213.0,33.0,0.47619047619047616,0.23255813953488372,0.7218646179401993,0.23125245386729523
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,NoCostSensitive,NaiveBayes,18.0,41.0,183.0,25.0,0.3050847457627119,0.4186046511627907,0.6942483388704319,0.20478339350180494
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,NoCostSensitive,IBk,18.0,30.0,194.0,25.0,0.375,0.4186046511627907,0.6656976744186046,0.27190242451286645
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,SensitiveThreshold,RandomForest,31.0,67.0,157.0,12.0,0.3163265306122449,0.7209302325581395,0.7109115448504983,0.2781067113864268
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,SensitiveThreshold,NaiveBayes,23.0,52.0,172.0,20.0,0.30666666666666664,0.5348837209302325,0.6513704318936877,0.23275862068965508
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,SensitiveThreshold,IBk,18.0,30.0,194.0,25.0,0.375,0.4186046511627907,0.6423380398671097,0.27190242451286645
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,SensitiveLearning,RandomForest,26.0,44.0,180.0,17.0,0.37142857142857144,0.6046511627906976,0.7770971760797342,0.3256179868328434
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,SensitiveLearning,NaiveBayes,21.0,53.0,171.0,22.0,0.28378378378378377,0.4883720930232558,0.6909779900332226,0.1949748743718593
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,NoSampling,SensitiveLearning,IBk,18.0,30.0,194.0,25.0,0.375,0.4186046511627907,0.6656976744186046,0.27190242451286645
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,NoCostSensitive,RandomForest,0.0,0.0,224.0,43.0,0.0,0.0,0.6109323089700996,0.0
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,NoCostSensitive,NaiveBayes,17.0,125.0,99.0,26.0,0.11971830985915492,0.3953488372093023,0.4127906976744186,-0.08428582954576018
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,NoCostSensitive,IBk,17.0,44.0,180.0,26.0,0.2786885245901639,0.3953488372093023,0.5994601328903655,0.1701447473581387
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,SensitiveThreshold,RandomForest,43.0,224.0,0.0,0.0,0.16104868913857678,1.0,0.5,0.0
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,SensitiveThreshold,NaiveBayes,19.0,129.0,95.0,24.0,0.12837837837837837,0.4418604651162791,0.432983803986711,-0.0674697535864538
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,SensitiveThreshold,IBk,43.0,224.0,0.0,0.0,0.16104868913857678,1.0,0.5,0.0
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,SensitiveLearning,RandomForest,0.0,0.0,224.0,43.0,0.0,0.0,0.8363787375415282,0.0
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,SensitiveLearning,NaiveBayes,33.0,119.0,105.0,10.0,0.21710526315789475,0.7674418604651163,0.6409883720930233,0.11668761059677389
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,UnderSampling,SensitiveLearning,IBk,36.0,202.0,22.0,7.0,0.15126050420168066,0.8372093023255814,0.46771179401993357,-0.02280100441723637
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,NoCostSensitive,RandomForest,21.0,31.0,193.0,22.0,0.40384615384615385,0.4883720930232558,0.6783637873754153,0.32269181065428604
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,NoCostSensitive,NaiveBayes,21.0,61.0,163.0,22.0,0.25609756097560976,0.4883720930232558,0.6329422757475083,0.1581126771264673
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,NoCostSensitive,IBk,19.0,39.0,185.0,24.0,0.3275862068965517,0.4418604651162791,0.689109219269103,0.2346785568042221
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,SensitiveThreshold,RandomForest,42.0,181.0,43.0,1.0,0.18834080717488788,0.9767441860465116,0.5843542358803987,0.06268806419257775
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,SensitiveThreshold,NaiveBayes,27.0,90.0,134.0,16.0,0.23076923076923078,0.627906976744186,0.6130606312292359,0.13338232592320426
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,SensitiveThreshold,IBk,19.0,39.0,185.0,24.0,0.3275862068965517,0.4418604651162791,0.6338766611295681,0.2346785568042221
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,SensitiveLearning,RandomForest,27.0,48.0,176.0,16.0,0.36,0.627906976744186,0.7249273255813954,0.3180076628352489
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,SensitiveLearning,NaiveBayes,22.0,39.0,185.0,21.0,0.36065573770491804,0.5116279069767442,0.7411752491694352,0.2886954977355474
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,OverSampling,SensitiveLearning,IBk,21.0,59.0,165.0,22.0,0.2625,0.4883720930232558,0.6414036544850499,0.16694272177497024
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,NoCostSensitive,RandomForest,10.0,15.0,209.0,33.0,0.4,0.23255813953488372,0.7913205980066446,0.19930026240159926
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,NoCostSensitive,NaiveBayes,19.0,35.0,189.0,24.0,0.35185185185185186,0.4418604651162791,0.8045577242524917,0.2588567395906845
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,NoCostSensitive,IBk,18.0,31.0,193.0,25.0,0.3673469387755102,0.4186046511627907,0.6634655315614618,0.2652579852579855
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,SensitiveThreshold,RandomForest,38.0,77.0,147.0,5.0,0.33043478260869563,0.8837209302325582,0.7699854651162791,0.3220832301213773
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,SensitiveThreshold,NaiveBayes,26.0,45.0,179.0,17.0,0.36619718309859156,0.6046511627906976,0.7018791528239202,0.31966135130692097
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,SensitiveThreshold,IBk,18.0,31.0,193.0,25.0,0.3673469387755102,0.4186046511627907,0.6401058970099668,0.2652579852579855
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,SensitiveLearning,RandomForest,19.0,33.0,191.0,24.0,0.36538461538461536,0.4418604651162791,0.7392545681063123,0.27157421145838334
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,SensitiveLearning,NaiveBayes,22.0,48.0,176.0,21.0,0.3142857142857143,0.5116279069767442,0.7349460132890365,0.23717444412239674
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,NoFilter,SMOTESampling,SensitiveLearning,IBk,19.0,55.0,169.0,24.0,0.25675675675675674,0.4418604651162791,0.6309177740863787,0.15204020100502535
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,NoCostSensitive,RandomForest,8.0,10.0,214.0,35.0,0.4444444444444444,0.18604651162790697,0.7609011627906976,0.18481579483004273
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,NoCostSensitive,NaiveBayes,17.0,15.0,209.0,26.0,0.53125,0.3953488372093023,0.8252699335548173,0.36623632258437994
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,NoCostSensitive,IBk,17.0,16.0,208.0,26.0,0.5151515151515151,0.3953488372093023,0.7066549003322259,0.35751117222413176
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,SensitiveThreshold,RandomForest,27.0,44.0,180.0,16.0,0.38028169014084506,0.627906976744186,0.7157392026578073,0.34160775932927845
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,SensitiveThreshold,NaiveBayes,43.0,224.0,0.0,0.0,0.16104868913857678,1.0,0.5,0.0
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,SensitiveThreshold,IBk,26.0,44.0,180.0,17.0,0.37142857142857144,0.6046511627906976,0.7041112956810631,0.3256179868328434
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,SensitiveLearning,RandomForest,26.0,43.0,181.0,17.0,0.37681159420289856,0.6046511627906976,0.7642234219269103,0.3316645807259074
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,SensitiveLearning,NaiveBayes,43.0,224.0,0.0,0.0,0.16104868913857678,1.0,0.8252699335548173,0.0
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,NoSampling,SensitiveLearning,IBk,26.0,44.0,180.0,17.0,0.37142857142857144,0.6046511627906976,0.7073816445182725,0.3256179868328434
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,UnderSampling,NoCostSensitive,RandomForest,23.0,21.0,203.0,20.0,0.5227272727272727,0.5348837209302325,0.7205668604651163,0.4370275134996141
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,UnderSampling,NoCostSensitive,NaiveBayes,23.0,21.0,203.0,20.0,0.5227272727272727,0.5348837209302325,0.7112230066445183,0.4370275134996141
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,UnderSampling,NoCostSensitive,IBk,23.0,21.0,203.0,20.0,0.5227272727272727,0.5348837209302325,0.7211897840531561,0.4370275134996141
OPENJPA,2,15.690729680602441,1.5320695923136847,0.2791482731757985,BestFirstFilter,UnderSampling,SensitiveThreshold,RandomForest,23.0,21.0,203.0,20.0,0.5227272727272727,0.5348837209302325,0.7205668604651163,0.4370275134996141
